"wccSubjectCode","wccCourseNumber","wccCourseName","emuSubjectCode","emuCourseNumber","emuCourseName"
"BMG","260","Sales Management","MGMT","000","General Transfer Credit"
"BMG","261","Sytemic Quality Mgmt","MGMT","000","General Transfer Credit"
"BMG","262","Total Quality Leadership","AACR","GEN","General Credit"
"BMG","263","Total Quality Management Phl","AACR","GEN","General Credit"
"BMG","265","Business Statistics","DS","265","Business Statistics I"
"BMG","270","Advertising Principles","MKTG","000","General Transfer Credit"
"BMG","272","Problem Solving","AACR","GEN","General Credit"
"BMG","273","Managing Operations","MGMT","000","General Transfer Credit"
"BMG","274","BMG Co-op Education II","AACR","GEN","General Credit"
"BMG","275","Business & Supply Chain Analyt","SCM","000","General Transfer Credit"
"BMG","279","Organizational Management","MGMT","000","General Transfer Credit"
"BMG","280","Business Etiquette","AACR","GEN","General Credit"
"BMG","281","Conflict Resolution-Workplace","AACR","GEN","General Credit"
"BMG","282","Feedbk:Critcsm/Praise Eff Perf","AACR","GEN","General Credit"
"BMG","284","Effective Telephone Techniques","AACR","GEN","General Credit"
"BMG","285","Applied Data Analytics","DS","000","General Transfer Credit"
"BMG","286","Business Presentation Skills","AACR","GEN","General Credit"
"BMG","287","Managerial Leadership","MGMT","000","General Transfer Credit"
"BMG","288","Listening Skills","AACR","GEN","General Credit"
"BMG","289","Team Building","AACR","GEN","General Credit"
"BMG","290","Independent Directed Study","AACR","GEN","General Credit"
"BOS","102","Document Formatting","BEDU","123","Word Process/Keyboarding Appl"
"BOS","103","Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","106","Electronic Plan, Share, Org","BMMT","101","Computers and Technology"
"BOS","107","Office Administration I","BMMT","000","General Transfer Credit"
"BOS","107A","Records Management","BEDU","000","General Transfer Credit"
"BOS","107B","Editing & Proofreading","BEDU","000","General Transfer Credit"
"BOS","107C","Payroll Preparation/Procedures","BEDU","000","General Transfer Credit"
"BOS","107D","Clerical Comm/Job Skills","BEDU","000","General Transfer Credit"
"BOS","108","Software Tools","BEDU","000","General Transfer Credit"
"BOS","109","Database Software","BEDU","000","General Transfer Credit"
"BOS","110","Spreadsheet Software","BEDU","000","General Transfer Credit"
"BOS","111","Doc Prep & Word Process I","BEDU","119","Keyboarding for Computer"
"BOS","111","Doc Prep & Word Process I","BEDU","123","Word Prcsg/Kybrdg Applcn"
"BOS","112","Intro to Medical Transcription","BEDU","000","General Transfer Credit"
"BOS","122","Document Preparation & Word Pr","BEDU","122","Keyboardng for Offc Tech"
"BOS","122","Document Preparation & Word Pr","BEDU","220","Word/Info Procsng Oprtns"
"BOS","130","Office Financial Applications","BMMT","000","General Transfer Credit"
"BOS","131","Beginning Shorthand","BEDU","225","Notetaking Skills for Profess"
"BOS","132","Intermediate Shorthand","BEDU","325","Adv Notetaking&Trans for Prof"
"BOS","151","Info Processing Prins & Apps","BEDU","220","Word/Info Procsng Oprtns"
"BOS","152","Computerized Transcription","BEDU","222","Transcrptn Applctn&Tech"
"BOS","155","Microsoft Word I","BEDU","000","General Transfer Credit"
"BMG","291","Project Management","OM","000","General Transfer Credit"
"BMG","292","Market Plan for Entrepreneurs","MKTG","000","General Transfer Credit"
"BMG","293","Busn Entprise Essential Capstn","AACR","GEN","General Credit"
"BMG","294","Management Topics - Capstone","AACR","GEN","General Credit"
"BMG","295","Supply Chain Field Studies","SCM","000","General Transfer Credit"
"BMG","299","Work Experience Seminar","AACR","GEN","General Credit"
"BOS","100","Information Processing","BEDU","000","General Transfer Credit"
"BOS","101","Keyboarding and Doc Format I","BEDU","119","Keyboarding for Computer"
"BOS","101A","Introduction to Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101B","Intermediate Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101C","Advanced Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101A","Introduction to Keyboarding","BMMT","000","General Transfer Credit"
"BOS","101A","Introduction to Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101A","Introduction to Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101B","Intermediate Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101B","Intermediate Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101C","Advanced Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101C","Advanced Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101D","Keyboarding/Document Format","BEDU","119","Keyboarding for Computer"
"BOS","101D","Keyboarding/Document Format","BEDU","122","Keyboardng for Offc Tech"
"BOS","101A","Introduction to Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101B","Intermediate Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101C","Advanced Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101B","Intermediate Keyboarding","BMMT","000","General Transfer Credit"
"BOS","101A","Introduction to Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101A","Introduction to Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101B","Intermediate Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101B","Intermediate Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101C","Advanced Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101C","Advanced Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101D","Keyboarding/Document Format","BEDU","119","Keyboarding for Computer"
"BOS","101D","Keyboarding/Document Format","BEDU","122","Keyboardng for Offc Tech"
"BOS","101A","Introduction to Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101B","Intermediate Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101C","Advanced Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101C","Advanced Keyboarding","BMMT","000","General Transfer Credit"
"BOS","101A","Introduction to Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101A","Introduction to Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101B","Intermediate Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101B","Intermediate Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101C","Advanced Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101C","Advanced Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101D","Keyboarding/Document Format","BEDU","119","Keyboarding for Computer"
"BOS","101D","Keyboarding/Document Format","BEDU","122","Keyboardng for Offc Tech"
"BOS","101A","Introduction to Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101A","Introduction to Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101B","Intermediate Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101B","Intermediate Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101C","Advanced Keyboarding","BEDU","119","Keyboarding for Computer"
"BOS","101C","Advanced Keyboarding","BEDU","122","Keyboardng for Offc Tech"
"BOS","101D","Keyboarding/Document Format","BEDU","119","Keyboarding for Computer"
"BOS","101D","Keyboarding/Document Format","BEDU","122","Keyboardng for Offc Tech"
"BOS","101D","Keyboard/Intmed Doc Format","BEDU","000","General Transfer Credit"
"BOS","156","WordPerfect I","BEDU","000","General Transfer Credit"
"BOS","157","Word Proc & Doc Formatting I","BMMT","123","Document Creation&Comm Prod"
"BOS","158","WordPerfect for Windows I","BEDU","000","General Transfer Credit"
"BOS","164","Electronic Plan, Share, Org","IS","000","General Transfer Credit"
"BOS","174","BOS Co-op Eduction I","BMMT","387L4","Cooperative Education"
"BOS","175","Medical Office Communication","AACR","GEN","General Credit"
"BOS","182","Database Software Applications","BMMT","000","General Transfer Credit"
"BOS","183","Spreadsheet Software Apps","BMMT","000","General Transfer Credit"
"BOS","184","Spreadsheet Software Apps I","BMMT","000","General Transfer Credit"
"BOS","185","Med Comp Skill/Elec Hlth Recrd","IHHS","000","General Transfer Credit"
"BOS","189","Study Problems","AACR","GEN","General Credit"
"BOS","203","Keyboarding and Document Forma","BEDU","000","General Transfer Credit"
"BOS","204","Keyboarding/Speedbuilding","BEDU","000","General Transfer Credit"
"BOS","206","Personal Mgt App/Internet Rsrc","BMMT","000","General Transfer Credit"
"BOS","207","Presentation Software Apps","BMMT","000","General Transfer Credit"
"BOS","208","Desktop Publishing for Office","CMT","336","Electronic Publishing Technolo"
"BOS","210","Medical Transcription","BMMT","000","General Transfer Credit"
"BOS","211","Intro to Paralegal Studies","LEGL","211","Intro to the Legal System"
"BOS","215","Integ Comp Software/MS Works","BEDU","000","General Transfer Credit"
"BOS","220","Medical Transcription II","BEDU","000","General Transfer Credit"
"BOS","223","Medical Office Procedures","BMMT","000","General Transfer Credit"
"BOS","224","Med Insurance & Reimbursement","AACR","GEN","General Credit"
"BOS","225","Integrated Office Applications","BMMT","310","Word/Informtn Processing Admin"
"BOS","230","Electronic Forms Design","BMMT","000","General Transfer Credit"
"BOS","250","Office Administration","BMMT","395","Workplace Training&Technology"
"BOS","255","Microsoft Word II","BEDU","000","General Transfer Credit"
"BOS","256","WordPerfect II","BEDU","000","General Transfer Credit"
"BOS","257","Word Process & Doc Format II","BMMT","220","Adv Workforce Comm&Collaborat"
"BOS","258","WordPerfect for Windows II","BEDU","000","General Transfer Credit"
"BOS","274","BOS Co-op II","AACR","GEN","General Credit"
"BOS","284","Spreadsheet Software Apps II","BMMT","213","Advncd Spreadsheet Application"
"BPR","100","Blueprint Read (Construction)","INTE","000","General Transfer Credit"
"BPR","101","Blueprint Read (Manufacturing)","INTE","000","General Transfer Credit"
"BPR","107","Industrial Blueprint Reading","INTE","000","General Transfer Credit"
"BUS","100","Investments","AACR","GEN","General Credit"
"BUS","111","Business Law I","LAW","293","Legal Environment of Bus"
"BUS","122","Business Law II","LAW","000","General Transfer Credit"
"BUS","140","Introduction to Business","BEDU","100","Contemporary Business"
"BUS","207","Business Communication","MGMT","202","Business Communication"
"CAD","101","Introduction to AutoCAD","CADM","000","General Transfer Credit"
"CAD","103","Introduction to 3D CAD","CADM","000","General Transfer Credit"
"CAD","105","Blueprint Reading & Analysis","PDD","101","Intro to Industrial Drawing"
"CAD","109","Theory of Dies","PDD","000","General Transfer Credit"
"CAD","111","CAD I - Detailing","MET","223","Descriptive Geometry"
"CAD","111A","CAD IA - Detailing","CADM","000","General Transfer Credit"
"CAD","111A","CAD IA - Detailing","MET","223","Descriptive Geometry"
"CAD","111B","CAD IB - Detailing","MET","223","Descriptive Geometry"
"CAD","111B","CAD IB - Detailing","CADM","000","General Transfer Credit"
"CAD","111A","CAD IA - Detailing","MET","223","Descriptive Geometry"
"CAD","111B","CAD IB - Detailing","MET","223","Descriptive Geometry"
"CAD","113","CAD II","PDD","000","General Transfer Credit"
"CAD","115","Descriptive Geometry","MET","000","General Transfer Credit"
"CAD","174","Co-op CAD Drafting I","CADM","000","General Transfer Credit"
"CAD","211","CAD III","PDD","000","General Transfer Credit"
"CAD","213","Mechanisms","PDD","000","General Transfer Credit"
"CAD","215","Geom Dimensioning/Tolerancing","PDD","220","Geometric Dimens & Tolerancing"
"CAD","217","Mechanical Design","PDD","000","General Transfer Credit"
"CAD","219","Theory of Jigs & Fixtures","PDD","000","General Transfer Credit"
"CAD","221","CAD IV","PDD","000","General Transfer Credit"
"CAD","274","CAD Co-op Education II","AACR","GEN","General Credit"
"CAD","280","The Basics of Part Modeling","CADM","000","General Transfer Credit"
"CAD","282","Construction Assembles","CADM","000","General Transfer Credit"
"CAD","284","Part Modeling II","CADM","000","General Transfer Credit"
"CAD","286","Part Modeling III","CADM","000","General Transfer Credit"
"CAD","290","Working Details","CADM","000","General Transfer Credit"
"CAD","292","Free Form Surfacing","CADM","000","General Transfer Credit"
"CCC","200","Custom Auto Body Techn I","SET","000","General Transfer Credit"
"CCC","201","Custom Fabrctn & Chassis Dsn","SET","000","General Transfer Credit"
"CCC","210","Custom Auto Body Techn I","SET","000","General Transfer Credit"
"CCC","215","Custom Fabrctn & Chassis Dsn I","SET","000","General Transfer Credit"
"CCC","220","Custom Auto Body Techn II","SET","000","General Transfer Credit"
"CCC","221","Custom Fabrctn &Chassis Dsn II","SET","000","General Transfer Credit"
"CCC","240","Custom Auto Body Techn III","SET","000","General Transfer Credit"
"CCC","241","Custom Fabrctn/Chassis Dsn III","SET","000","General Transfer Credit"
"CCC","250","Custom Auto Body Techn II","SET","000","General Transfer Credit"
"CCC","255","Custom Fabrctn &Chassis Dsn II","SET","000","General Transfer Credit"
"CCC","260","Custom Auto Body Techn IV","SET","000","General Transfer Credit"
"CCC","290","Mobile Electronics","CET","000","General Transfer Credit"
"CCP","100","The Exceptional Child","AACR","GEN","General Credit"
"CCP","101","Child Development","ECE","214","Developing Child birth-age 8"
"CCP","103","Establishing Progs for Child","CURR","000","General Transfer Credit"
"CCP","104","The Basics of Child Care","AACR","GEN","General Credit"
"CCP","105","Practicum I","AACR","GEN","General Credit"
"CCP","106","Practicum II","AACR","GEN","General Credit"
"CCP","107","Math & Science Activity/Child","AACR","GEN","General Credit"
"CCP","108","Expressive Arts for Children","AACR","GEN","General Credit"
"CCP","109","Language & Comm for Children","AACR","GEN","General Credit"
"CCP","110","Social & Emotional Development","SOFD","000","General Transfer Credit"
"CCP","111","Management of Child Care Progs","AACR","GEN","General Credit"
"CCP","113","Hlth/Safety/Nutr for Chld Care","AACR","GEN","General Credit"
"CCP","116","Care of Infants & Toddlers","CURR","000","General Transfer Credit"
"CCP","117","Childhood Nutrition","CURR","000","General Transfer Credit"
"CCP","118","Beginning Child Care Seminar","CURR","000","General Transfer Credit"
"CCP","119","Beginning Child Care Practicum","CURR","000","General Transfer Credit"
